SYMBOL,ID
COPS6,1669
COPS7A,1670
COPS7B,1671
COPS8,1672
COQ10A,1673
COQ10B,1674
COQ3,1675
COQ4,1676
COQ5,1677
COQ6,1678
COQ9,1679
CORO1A,1680
CORO1C,1681
CORO2B,1682
CORO6,1683
COX10,1684
COX11,1685
COX15,1686
COX18,1687
COX19,1688
COX4I1,1689
COX4I2,1690
COX5A,1691
COX5B,1692
COX6B2,1693
COX6C,1694
COX7A2L,1695
CPD,1696
CPE,1697
CPEB2,1698
CPEB3,1699
CPEB4,1700
CPLX1,1701
CPM,1702
CPNE1,1703
CPNE2,1704
CPNE3,1705
CPNE4,1706
CPNE5,1707
CPNE7,1708
CPNE8,1709
CPOX,1710
CPPED1,1711
CPSF1,1712
CPSF2,1713
CPSF3L,1714
CPSF6,1715
CPSF7,1716
CPT1C,1717
CPXM1,1718
CR1L,1719
CR2,1720
CRABP2,1721
CRB3,1722
CRBN,1723
CREB1,1724
CREB3L2,1725
CREBBP,1726
CREBL2,1727
CREBZF,1728
CREG1,1729
CREG2,1730
CRELD1,1731
CREM,1732
CRHR1,1733
CRHR2,1734
CRIM1,1735
CRIP2,1736
CRIP3,1737
CRIPT,1738
CRISPLD1,1739
CRISPLD2,1740
CRK,1741
CRKL,1742
CRLF1,1743
CRLS1,1744
CRMP1,1745
CRNDE,1746
CRNKL1,1747
CROT,1748
CRTAC1,1749
CRTAP,1750
CRTC1,1751
CRTC2,1752
CRTC3,1753
CRY1,1754
CRY2,1755
CRYBA2,1756
CRYGN,1757
CRYL1,1758
CRYM,1759
CS,1760
CSDA,1761
CSE1L,1762
CSF1,1763
CSGALNACT1,1764
CSGALNACT2,1765
CSMD1,1766
CSMD2,1767
CSNK1A1,1768
CSNK1D,1769
CSNK1G1,1770
CSNK1G2,1771
CSNK1G3,1772
CSNK2A1,1773
CSPG5,1774
CSPP1,1775
CSRNP1,1776
CSRNP2,1777
CSRP1,1778
CSRP2,1779
CST3,1780
CST6,1781
CSTB,1782
CSTF2T,1783
CSTF3,1784
CT62,1785
CTAGE5,1786
CTBP2,1787
CTBS,1788
CTCF,1789
CTCFL,1790
CTDP1,1791
CTDSP1,1792
CTDSP2,1793
CTDSPL,1794
CTDSPL2,1795
CTGF,1796
CTH,1797
CTHRC1,1798
CTNNA1,1799
CTNNA2,1800
CTNNAL1,1801
CTNNB1,1802
CTNNBIP1,1803
CTNNBL1,1804
CTNND2,1805
CTSA,1806
CTSB,1807
CTSC,1808
CTSF,1809
CTSL2,1810
CTSO,1811
CTSZ,1812
CTTN,1813
CTTNBP2,1814
CTTNBP2NL,1815
CTU1,1816
CTXN1,1817
CUEDC2,1818
CUL1,1819
CUL2,1820
CUL9,1821
CUTA,1822
CUX1,1823
CUX2,1824
CWC22,1825
CWF19L1,1826
CWF19L2,1827
CWH43,1828
CXADR,1829
CXCL1,1830
CXCL12,1831
CXCL2,1832
CXCL3,1833
CXCR4,1834
CXCR7,1835
CXXC4,1836
CXXC5,1837
CYB561,1838
CYB561D1,1839
CYB5A,1840
CYB5B,1841
CYB5D1,1842
CYB5R2,1843
CYB5R3,1844
CYB5R4,1845
CYBA,1846
CYBASC3,1847
CYC1,1848
CYFIP1,1849
CYFIP2,1850
CYGB,1851
CYLD,1852
CYP11A1,1853
CYP1A1,1854
CYP1B1,1855
CYP24A1,1856
CYP26A1,1857
CYP26B1,1858
CYP26C1,1859
CYP2J2,1860
CYP2R1,1861
CYP2S1,1862
CYP2U1,1863
CYP3A4,1864
CYP46A1,1865
CYP4F22,1866
CYP4X1,1867
CYP7B1,1868
CYR61,1869
CYS1,1870
CYTH2,1871
CYTH3,1872
CYTL1,1873
CYYR1,1874
D2HGDH,1875
DAAM1,1876
DAAM2,1877
DACT1,1878
DACT2,1879
DACT3,1880
DAD1,1881
DAG1,1882
DAGLA,1883
DAGLB,1884
DALRD3,1885
DAP,1886
DAPK1,1887
DAPK2,1888
DAPK3,1889
DAXX,1890
DAZAP1,1891
DAZL,1892
DBC1,1893
DBF4B,1894
DBI,1895
DBNDD1,1896
DBP,1897
DBR1,1898
DBX2,1899
DCAF10,1900
DCAF12,1901
DCAF13,1902
DCAF17,1903
DCAF4,1904
DCAF4L2,1905
DCAF5,1906
DCAF7,1907
DCAF8,1908
DCAKD,1909
DCBLD2,1910
DCHS1,1911
DCHS2,1912
DCLK1,1913
DCLK2,1914
DCLRE1A,1915
DCLRE1C,1916
DCP1A,1917
DCP1B,1918
DCP2,1919
DCPS,1920
DCTD,1921
DCTN2,1922
DCTN4,1923
DCTN6,1924
DCTPP1,1925
DCUN1D1,1926
DCUN1D4,1927
DCUN1D5,1928
DCXR,1929
DDAH1,1930
DDAH2,1931
DDB1,1932
DDB2,1933
DDHD2,1934
DDI2,1935
DDIT3,1936
DDIT4,1937
DDN,1938
DDR1,1939
DDRGK1,1940
DDX10,1941
DDX11,1942
DDX17,1943
DDX18,1944
DDX19A,1945
DDX20,1946
DDX21,1947
DDX23,1948
DDX25,1949
DDX27,1950
DDX31,1951
DDX4,1952
DDX41,1953
DDX42,1954
DDX46,1955
DDX49,1956
DDX50,1957
DDX51,1958
DDX55,1959
DDX58,1960
DDX59,1961
DDX6,1962
DDX60L,1963
DECR1,1964
DECR2,1965
DEDD,1966
DEDD2,1967
DEF8,1968
DEGS1,1969
DEGS2,1970
DEK,1971
DENND1B,1972
DENND2C,1973
DENND2D,1974
DENND3,1975
DENND4A,1976
DENND4B,1977
DENND5A,1978
DENND6A,1979
DENR,1980
DEPDC1,1981
DEPDC1B,1982
DEPDC4,1983
DEPDC5,1984
DEPDC7,1985
DERA,1986
DERL1,1987
DERL3,1988
DEXI,1989
DFFA,1990
DFNA5,1991
DFNB31,1992
DGAT1,1993
DGAT2,1994
DGCR14,1995
DGCR2,1996
DGCR6L,1997
DGCR8,1998
DGKA,1999
DGKE,2000
DGKG,2001
DGKH,2002
DGKI,2003
DGKZ,2004
DGUOK,2005
DHCR24,2006
DHCR7,2007
DHDDS,2008
DHDH,2009
DHODH,2010
DHPS,2011
DHRS1,2012
DHRS11,2013
DHRS12,2014
DHRS13,2015
DHRS3,2016
DHRS4,2017
DHRS7,2018
DHRS7B,2019
DHTKD1,2020
DHX16,2021
DHX29,2022
DHX30,2023
DHX34,2024
DHX35,2025
DHX36,2026
DHX37,2027
DHX40,2028
DHX8,2029
DHX9,2030
DIAPH1,2031
DIAPH3,2032
DIDO1,2033
DIEXF,2034
DIO3,2035
DIP2A,2036
DIP2B,2037
DIRAS1,2038
DIRAS2,2039
DIRAS3,2040
DIRC2,2041
DIS3L,2042
DIS3L2,2043
DISP2,2044
DIXDC1,2045
DKK1,2046
DKK3,2047
DKKL1,2048
DLC1,2049
DLD,2050
DLEC1,2051
DLEU1,2052
DLEU2,2053
DLEU7,2054
DLG1,2055
DLG4,2056
DLGAP4,2057
DLK1,2058
DLK2,2059
DLL1,2060
DLL3,2061
DLL4,2062
DLST,2063
DLX1,2064
DLX2,2065
DLX3,2066
DLX4,2067
DLX5,2068
DLX6,2069
DMAP1,2070
DMC1,2071
DMGDH,2072
DMPK,2073
DMRT2,2074
DMRT3,2075
DMRTA1,2076
DMRTA2,2077
DMRTC2,2078
DMTF1,2079
DMWD,2080
DMXL1,2081
DMXL2,2082
DNA2,2083
DNAH10,2084
DNAH11,2085
DNAH2,2086
DNAH6,2087
DNAH7,2088
DNAH9,2089
DNAJA1,2090
DNAJA2,2091
DNAJA3,2092
DNAJA4,2093
DNAJB1,2094
DNAJB14,2095
DNAJB2,2096
DNAJB5,2097
DNAJB6,2098
DNAJC1,2099
DNAJC10,2100
DNAJC11,2101
DNAJC13,2102
DNAJC16,2103
DNAJC19,2104
DNAJC2,2105
DNAJC21,2106
DNAJC22,2107
DNAJC27,2108
DNAJC28,2109
DNAJC3,2110
DNAJC30,2111
DNAJC4,2112
DNAJC5,2113
DNAJC7,2114
DNAJC8,2115
DNALI1,2116
DNASE1L2,2117
DNASE2,2118
DND1,2119
DNER,2120
DNM1,2121
DNM2,2122
DNM3,2123
DNMT1,2124
DNMT3A,2125
DNMT3B,2126
DNTTIP2,2127
DOC2A,2128
DOCK1,2129
DOCK3,2130
DOCK5,2131
DOCK7,2132
DOCK9,2133
DOHH,2134
DOK5,2135
DOK6,2136
DOK7,2137
DOLPP1,2138
DONSON,2139
DOPEY1,2140
DOT1L,2141
DPF1,2142
DPF2,2143
DPF3,2144
DPH2,2145
DPH5,2146
DPM3,2147
DPP3,2148
DPP6,2149
DPP7,2150
DPP8,2151
DPP9,2152
DPPA5,2153
DPY19L1,2154
DPY19L2,2155
DPY19L2P2,2156
DPY19L3,2157
DPY19L4,2158
DPY30,2159
DPYD,2160
DPYSL2,2161
DPYSL3,2162
DPYSL4,2163
DPYSL5,2164
DR1,2165
DRAM1,2166
DRAM2,2167
DRAP1,2168
DRD1,2169
DRD2,2170
DRD5,2171
DRG1,2172
DRG2,2173
DRGX,2174
DSC3,2175
DSCAM,2176
DSCAML1,2177
DSCC1,2178
DSCR3,2179
DSCR6,2180
DSE,2181
DSG2,2182
DSN1,2183
DSP,2184
DST,2185
DSTN,2186
DSTYK,2187
DTD1,2188
DTNB,2189
DTNBP1,2190
DTWD2,2191
DTX1,2192
DTX4,2193
DTYMK,2194
DUOX1,2195
DUOX2,2196
DUOXA2,2197
DUS1L,2198
DUS3L,2199
DUSP1,2200
DUSP10,2201
DUSP12,2202
DUSP14,2203
DUSP18,2204
DUSP2,2205
DUSP23,2206
DUSP26,2207
DUSP28,2208
DUSP4,2209
DUSP5,2210
DUSP6,2211
DUSP7,2212
DUT,2213
DVL1,2214
DVL2,2215
DYDC2,2216
DYM,2217
DYNC1H1,2218
DYNC1I1,2219
DYNC1LI1,2220
DYNC1LI2,2221
DYNLL1,2222
DYNLRB1,2223
DYNLRB2,2224
DYNLT1,2225
DYRK1B,2226
DYRK2,2227
DYRK3,2228
DYSF,2229
DZIP1,2230
DZIP1L,2231
E2F1,2232
E2F2,2233
E2F3,2234
E2F5,2235
E2F7,2236
E2F8,2237
E4F1,2238
EARS2,2239
EBAG9,2240
EBF1,2241
EBF2,2242
EBF3,2243
EBF4,2244
EBNA1BP2,2245
ECE1,2246
ECEL1,2247
ECH1,2248
ECHDC1,2249
ECHDC2,2250
ECHS1,2251
ECSIT,2252
ECT2,2253
EDARADD,2254
EDC3,2255
EDC4,2256
EDEM1,2257
EDEM2,2258
EDEM3,2259
EDF1,2260
EDIL3,2261
EDN3,2262
EDNRB,2263
EEA1,2264
EED,2265
EEF1A1,2266
EEF1D,2267
EEF2,2268
EEF2K,2269
EEFSEC,2270
EFCAB1,2271
EFCAB14,2272
EFCAB4B,2273
EFCAB5,2274
EFCAB6,2275
EFEMP1,2276
EFEMP2,2277
EFHA1,2278
EFHA2,2279
EFHC1,2280
EFHD1,2281
EFHD2,2282
EFNA1,2283
EFNA3,2284
EFNA5,2285
EFNB2,2286
EFNB3,2287
EFR3B,2288
EFS,2289
EFTUD1,2290
EGFL7,2291
EGFLAM,2292
EGFR,2293
EGLN3,2294
EGR1,2295
EGR2,2296
EGR3,2297
EHBP1,2298
EHBP1L1,2299
EHD1,2300
EHD2,2301
EHD3,2302
EHD4,2303
EI24,2304
EID2,2305
EID2B,2306
EIF1,2307
EIF1B,2308
EIF2AK1,2309
EIF2AK2,2310
EIF2AK3,2311
EIF2AK4,2312
EIF2B1,2313
EIF2B2,2314
EIF2B3,2315
EIF2B5,2316
EIF2C1,2317
EIF2C2,2318
EIF2C3,2319
EIF2C4,2320
EIF2S2,2321
EIF3A,2322
EIF3B,2323
EIF3D,2324
EIF3E,2325
EIF3H,2326
EIF3I,2327
EIF3J,2328
EIF3L,2329
EIF3M,2330
EIF4A2,2331
EIF4A3,2332
EIF4B,2333
EIF4E,2334
EIF4E3,2335
EIF4EBP1,2336
EIF4EBP2,2337
EIF4ENIF1,2338
EIF4G2,2339
EIF4G3,2340
EIF4H,2341
EIF5,2342
EIF5A,2343
EIF5A2,2344
EIF5B,2345
ELAC2,2346
ELANE,2347
ELAVL2,2348
ELAVL3,2349
ELAVL4,2350
ELF2,2351
ELK3,2352
ELL,2353
ELMO1,2354
ELMO2,2355
ELMOD1,2356
ELMOD2,2357
ELOF1,2358
ELOVL1,2359
ELOVL2,2360
ELOVL4,2361
ELOVL5,2362
ELOVL6,2363
ELP3,2364
ELP4,2365
ELTD1,2366
EMB,2367
EMC2,2368
EME1,2369
EMID1,2370
EMILIN1,2371
EMILIN2,2372
EMILIN3,2373
EML1,2374
EML2,2375
EML3,2376
EML4,2377
EML5,2378
EML6,2379
EMP2,2380
EMX1,2381
EMX2,2382
EN1,2383
EN2,2384
ENAH,2385
ENC1,2386
ENDOD1,2387
ENDOG,2388
ENHO,2389
ENKUR,2390
ENO1,2391
ENO2,2392
ENOPH1,2393
ENOSF1,2394
ENOX1,2395
ENPP1,2396
ENPP4,2397
ENSA,2398
ENTPD2,2399
ENTPD3,2400
ENTPD4,2401
ENTPD6,2402
ENTPD8,2403
EOGT,2404
EOMES,2405
EP400NL,2406
EPAS1,2407
EPB41,2408
EPB41L3,2409
EPB41L4A,2410
EPB41L4B,2411
EPB41L5,2412
EPB49,2413
EPC1,2414
EPC2,2415
EPDR1,2416
EPHA10,2417
EPHA2,2418
EPHA4,2419
EPHA5,2420
EPHA6,2421
EPHA7,2422
EPHA8,2423
EPHB1,2424
EPHB2,2425
EPHB4,2426
EPHB6,2427
EPHX1,2428
EPHX2,2429
EPHX3,2430
EPHX4,2431
EPM2AIP1,2432
EPN1,2433
EPN2,2434
EPO,2435
EPS15,2436
EPS15L1,2437
EPS8,2438
EPS8L1,2439
EPS8L2,2440
EPSTI1,2441
ERAL1,2442
ERBB2IP,2443
ERBB3,2444
ERBB4,2445
ERC2,2446
ERCC1,2447
ERCC2,2448
ERCC3,2449
ERCC4,2450
ERCC5,2451
ERCC6,2452
ERF,2453
ERG,2454
ERGIC1,2455
ERGIC2,2456
ERGIC3,2457
ERH,2458
ERI1,2459
ERI3,2460
ERICH1,2461
ERLIN1,2462
ERLIN2,2463
ERMAP,2464
ERMP1,2465
ERN1,2466
ERO1L,2467
ERO1LB,2468
ERP29,2469
ERP44,2470
ERRFI1,2471
ESAM,2472
ESCO1,2473
ESCO2,2474
ESD,2475
ESPL1,2476
ESPN,2477
ESR2,2478
ESRP1,2479
ESRP2,2480
ESRRA,2481
ESRRG,2482
ESYT2,2483
ESYT3,2484
ETAA1,2485
ETF1,2486
ETFA,2487
ETFB,2488
ETHE1,2489
ETNK1,2490
ETS1,2491
ETS2,2492
ETV1,2493
ETV3,2494
ETV4,2495
ETV5,2496
ETV6,2497
ETV7,2498
EVA1B,2499
EVA1C,2500
EVC2,2501
EVX1,2502
EVX2,2503
EWSR1,2504
EXD3,2505
EXO1,2506
EXOC1,2507
EXOC2,2508
EXOC3,2509
EXOC3L2,2510
EXOC6,2511
EXOC6B,2512
EXOC7,2513
EXOG,2514
EXOSC10,2515
EXOSC2,2516
EXOSC4,2517
EXOSC5,2518
EXOSC6,2519
EXOSC9,2520
EXT1,2521
EXT2,2522
EXTL3,2523
EYA3,2524
EYA4,2525
EZH1,2526
EZH2,2527
F11R,2528
F2R,2529
F2RL1,2530
F3,2531
FA2H,2532
FAAH,2533
FADD,2534
FADS1,2535
FADS2,2536
FADS3,2537
FADS6,2538
FAF1,2539
FAF2,2540
FAHD1,2541
FAHD2A,2542
FAHD2B,2543
FAIM,2544
FAIM2,2545
FAM102A,2546
FAM102B,2547
FAM105A,2548
FAM105B,2549
FAM108C1,2550
FAM109A,2551
FAM109B,2552
FAM110A,2553
FAM110B,2554
FAM111B,2555
FAM114A2,2556
FAM117B,2557
FAM118A,2558
FAM120AOS,2559
FAM120B,2560
FAM126A,2561
FAM129B,2562
FAM131B,2563
FAM134A,2564
FAM134B,2565
FAM134C,2566
FAM135A,2567
FAM135B,2568
FAM136A,2569
FAM13C,2570
FAM149B1,2571
FAM150A,2572
FAM150B,2573
FAM151B,2574
FAM155A,2575
FAM159A,2576
FAM160A1,2577
FAM161A,2578
FAM162A,2579
FAM162B,2580
FAM163A,2581
FAM167A,2582
FAM168A,2583
FAM168B,2584
FAM169A,2585
FAM171A2,2586
FAM172A,2587
FAM174A,2588
FAM174B,2589
FAM175A,2590
FAM175B,2591
FAM177A1,2592
FAM178B,2593
FAM181B,2594
FAM183A,2595
FAM184A,2596
FAM184B,2597
FAM189A1,2598
FAM189B,2599
FAM193B,2600
FAM196A,2601
FAM198A,2602
FAM19A3,2603
FAM19A4,2604
FAM19A5,2605
FAM20A,2606
FAM20B,2607
FAM20C,2608
FAM216A,2609
FAM217B,2610
FAM222B,2611
FAM227A,2612
FAM43A,2613
FAM46A,2614
FAM46B,2615
FAM49B,2616
FAM53A,2617
FAM53C,2618
FAM57B,2619
FAM5B,2620
FAM63A,2621
FAM63B,2622
FAM64A,2623
FAM65A,2624
FAM65B,2625
FAM69A,2626
FAM69B,2627
FAM69C,2628
FAM71E1,2629
FAM73B,2630
FAM76A,2631
FAM76B,2632
FAM78A,2633
FAM78B,2634
FAM81A,2635
FAM83B,2636
FAM83D,2637
FAM83F,2638
FAM83H,2639
FAM84B,2640
FAM86C1,2641
FAM89A,2642
FAM89B,2643
FAM8A1,2644
FAM91A1,2645
FAM96A,2646
FAM96B,2647
FAM98B,2648
FAM98C,2649
FANCA,2650
FANCC,2651
FANCD2,2652
FANCE,2653
FANCF,2654
FANCG,2655
FANCI,2656
FANCL,2657
FANK1,2658
FAR1,2659
FARP1,2660
FARP2,2661
FARSA,2662
FARSB,2663
FASN,2664
FASTK,2665
FASTKD2,2666
FAT1,2667
FAT4,2668
FAU,2669
FBF1,2670
FBL,2671
FBLN1,2672
FBLN2,2673
FBLN5,2674
FBLN7,2675
FBN1,2676
FBN2,2677
FBP1,2678
FBRS,2679
FBRSL1,2680
FBXL12,2681
FBXL14,2682
FBXL15,2683
FBXL17,2684
FBXL19,2685
FBXL2,2686
FBXL20,2687
FBXL21,2688
FBXL22,2689
FBXL5,2690
FBXL7,2691
FBXL8,2692
FBXO10,2693
FBXO11,2694
FBXO21,2695
FBXO22,2696
FBXO24,2697
FBXO25,2698
FBXO3,2699
FBXO30,2700
FBXO32,2701
FBXO33,2702
FBXO34,2703
FBXO38,2704
FBXO39,2705
FBXO41,2706
FBXO42,2707
FBXO43,2708
FBXO44,2709
FBXO45,2710
FBXO46,2711
FBXO48,2712
FBXO5,2713
FBXO6,2714
FBXO7,2715
FBXO9,2716
FBXW11,2717
FBXW2,2718
FBXW7,2719
FBXW8,2720
FBXW9,2721
FCF1,2722
FCHO1,2723
FCHO2,2724
FCHSD2,2725
FDFT1,2726
FDPS,2727
FDX1,2728
FDXR,2729
FECH,2730
FEM1A,2731
FEM1B,2732
FEM1C,2733
FERMT2,2734
FES,2735
FEV,2736
FEZ1,2737
FEZF1,2738
FEZF2,2739
FFAR1,2740
FGF11,2741
FGF12,2742
FGF18,2743
FGF19,2744
FGF2,2745
FGF22,2746
FGF3,2747
FGF5,2748
FGF8,2749
FGF9,2750
FGFR1,2751
FGFR1OP,2752
FGFR1OP2,2753
FGFR2,2754
FGFR3,2755
FGFRL1,2756
FGGY,2757
FGR,2758
FH,2759
FHAD1,2760
FHIT,2761
FHL2,2762
FHL3,2763
FHOD1,2764
FHOD3,2765
FIBCD1,2766
FIBP,2767
FICD,2768
FIGLA,2769
FIGN,2770
FIGNL1,2771
FIP1L1,2772
FIS1,2773
FITM2,2774
FIZ1,2775
FJX1,2776
FKBP10,2777
FKBP14,2778
FKBP15,2779
FKBP1A,2780
FKBP2,2781
FKBP3,2782
FKBP4,2783
FKBP5,2784
FKBP6,2785
FKBP7,2786
FKBP8,2787
FKBPL,2788
FKTN,2789
FLI1,2790
FLII,2791
FLNB,2792
FLOT2,2793
FLT1,2794
FLT3,2795
FLT4,2796
FLYWCH2,2797
FMN2,2798
FMNL1,2799
FMNL2,2800
FMNL3,2801
FN3K,2802
FNBP1,2803
FNDC1,2804
FNDC3A,2805
FNDC3B,2806
FNDC4,2807
FNIP1,2808
FNIP2,2809
FNTA,2810
FOS,2811
FOSB,2812
FOSL1,2813
FOSL2,2814
FOXA1,2815
FOXA2,2816
FOXA3,2817
FOXB1,2818
FOXB2,2819
FOXC2,2820
FOXD2,2821
FOXD3,2822
FOXE1,2823
FOXF1,2824
FOXF2,2825
FOXG1,2826
FOXH1,2827
FOXI2,2828
FOXI3,2829
FOXJ1,2830
FOXJ3,2831
FOXK2,2832
FOXL2,2833
FOXM1,2834
FOXN2,2835
FOXN3,2836
FOXN4,2837
FOXO1,2838
FOXO3,2839
FOXP1,2840
FOXP4,2841
FOXR1,2842
FOXRED1,2843
FOXRED2,2844
FPGS,2845
FRAS1,2846
FRAT1,2847
FRAT2,2848
FRG1,2849
FRMD1,2850
FRMD3,2851
FRMD4B,2852
FRMD5,2853
FRMD8,2854
FRS2,2855
FRS3,2856
FRY,2857
FRYL,2858
FRZB,2859
FSCN1,2860
FSCN2,2861
FSD1,2862
FSD1L,2863
FSIP1,2864
FST,2865
FSTL1,2866
FSTL3,2867
FSTL4,2868
FTH1,2869
FTL,2870
FTMT,2871
FTO,2872
FTSJD1,2873
FTSJD2,2874
FUBP1,2875
FUCA1,2876
FUCA2,2877
FUK,2878
FURIN,2879
FUS,2880
FUT10,2881
FUT11,2882
FUT8,2883
FUZ,2884
FXR1,2885
FXYD5,2886
FXYD7,2887
FYCO1,2888
FYN,2889
FZD1,2890
FZD3,2891
FZD4,2892
FZD5,2893
FZD6,2894
FZD7,2895
FZD8,2896
FZD9,2897
FZR1,2898
G0S2,2899
G2E3,2900
G3BP1,2901
G3BP2,2902
G6PC3,2903
GAA,2904
GAB1,2905
GAB2,2906
GAB4,2907
GABARAPL1,2908
GABARAPL2,2909
GABBR2,2910
GABPB2,2911
GABRA2,2912
GABRA4,2913
GABRA5,2914
GABRB2,2915
GABRB3,2916
GABRD,2917
GABRG3,2918
GAD1,2919
GAD2,2920
GADD45B,2921
GADD45G,2922
GADD45GIP1,2923
GADL1,2924
GAL,2925
GAL3ST3,2926
GALC,2927
GALE,2928
GALK2,2929
GALNT10,2930
GALNT11,2931
GALNT13,2932
GALNT14,2933
GALNT2,2934
GALNT3,2935
GALNT6,2936
GALNT9,2937
GALNTL6,2938
GALR2,2939
GAN,2940
GANAB,2941
GANC,2942
GAPDH,2943
GAPDHS,2944
GAPVD1,2945
GARS,2946
GAS1,2947
GAS2,2948
GAS2L1,2949
GAS2L3,2950
GAS7,2951
GAS8,2952
GATA2,2953
GATA4,2954
GATA5,2955
GATAD1,2956
GATAD2A,2957
GATAD2B,2958
GBAS,2959
GBF1,2960
GBX1,2961
GBX2,2962
GCA,2963
GCAT,2964
GCC1,2965
GCH1,2966
GCHFR,2967
GCLC,2968
GCLM,2969
GCM2,2970
GCN1L1,2971
GCNT1,2972
GDA,2973
GDAP1,2974
GDAP1L1,2975
GDAP2,2976
GDE1,2977
GDF10,2978
GDF11,2979
GDF6,2980
GDF7,2981
GDI2,2982
GDNF,2983
GDPD5,2984
GEM,2985
GEMIN5,2986
GFI1,2987
GFI1B,2988
GFM1,2989
GFM2,2990
GFOD2,2991
GFPT1,2992
GFPT2,2993
GFRA1,2994
GFRA2,2995
GFRA3,2996
GGA1,2997
GGA2,2998
GGCT,2999
GGCX,3000
GGH,3001
GGN,3002
GGNBP2,3003
GGPS1,3004
GGT7,3005
GHITM,3006
GHR,3007
GHSR,3008
GIN1,3009
GINS1,3010
GINS2,3011
GINS3,3012
GINS4,3013
GIPC1,3014
GIPC3,3015
GIT1,3016
GIT2,3017
GJA3,3018
GJA4,3019
GJB2,3020
GJB3,3021
GJB6,3022
GJB7,3023
GJC1,3024
GJD2,3025
GK5,3026
GKAP1,3027
GLB1,3028
GLB1L3,3029
GLCCI1,3030
GLDC,3031
GLE1,3032
GLI1,3033
GLI3,3034
GLIPR1L2,3035
GLIPR2,3036
GLIS3,3037
GLO1,3038
GLOD4,3039
GLP1R,3040
GLRA1,3041
GLRA3,3042
GLRB,3043
GLRX2,3044
GLRX5,3045
GLS,3046
GLS2,3047
GLT1D1,3048
GLT25D1,3049
GLT8D1,3050
GLTP,3051
GLTSCR1,3052
GLTSCR2,3053
GLUL,3054
GLYCTK,3055
GLYR1,3056
GMCL1,3057
GMDS,3058
GMEB2,3059
GMFB,3060
GMIP,3061
GML,3062
GMNC,3063
GMNN,3064
GMPPA,3065
GMPR,3066
GMPR2,3067
GNA12,3068
GNA13,3069
GNA14,3070
GNAI1,3071
GNAI2,3072
GNAI3,3073
GNAL,3074
GNAO1,3075
GNAQ,3076
GNAS,3077
GNAZ,3078
GNB1,3079
GNB1L,3080
GNB2,3081
GNB2L1,3082
GNB4,3083
GNB5,3084
GNE,3085
GNG4,3086
GNG5,3087
GNG7,3088
GNG8,3089
GNL1,3090
GNL2,3091
GNL3,3092
GNMT,3093
GNPDA2,3094
GNRH2,3095
GNRHR2,3096
GNS,3097
GOLGA1,3098
GOLGA2,3099
GOLGA4,3100
GOLGA5,3101
GOLGA7,3102
GOLGA7B,3103
GOLIM4,3104
GOLPH3,3105
GOPC,3106
GORASP1,3107
GORASP2,3108
GOSR1,3109
GOT1,3110
GOT2,3111
GP2,3112
GPAA1,3113
GPAM,3114
GPATCH1,3115
GPATCH2,3116
GPATCH3,3117
GPATCH8,3118
GPBP1,3119
GPBP1L1,3120
GPC1,3121
GPD1L,3122
GPD2,3123
GPER,3124
GPN2,3125
GPR107,3126
GPR108,3127
GPR12,3128
GPR123,3129
GPR124,3130
GPR125,3131
GPR126,3132
GPR135,3133
GPR137B,3134
GPR139,3135
GPR144,3136
GPR148,3137
GPR150,3138
GPR155,3139
GPR157,3140
GPR158,3141
GPR160,3142
GPR161,3143
GPR176,3144
GPR180,3145
GPR19,3146
GPR26,3147
GPR3,3148
GPR37,3149
GPR37L1,3150
GPR39,3151
GPR6,3152
GPR63,3153
GPR68,3154
GPR78,3155
GPR83,3156
GPRC5B,3157
GPRC5C,3158
GPRIN1,3159
GPRIN2,3160
GPS1,3161
GPSM2,3162
GPSM3,3163
GPT2,3164
GPX1,3165
GPX7,3166
GRAMD1C,3167
GRAMD4,3168
GRASP,3169
GRB10,3170
GRB2,3171
GREB1L,3172
GRHL1,3173
GRHL2,3174
GRHL3,3175
GRHPR,3176
GRIA2,3177
GRIA4,3178
GRID1,3179
GRIK2,3180
GRIK3,3181
GRIN1,3182
GRIN2A,3183
GRIN2C,3184
GRIN2D,3185
GRIN3A,3186
GRIN3B,3187
GRINA,3188
GRK4,3189
GRK5,3190
GRK6,3191
GRM2,3192
GRM3,3193
GRM6,3194
GRM8,3195
GRP,3196
GRPEL1,3197
GRPEL2,3198
GRSF1,3199
GRTP1,3200
GSC,3201
GSC2,3202
GSDMD,3203
GSG1L,3204
GSK3A,3205
GSK3B,3206
GSKIP,3207
GSN,3208
GSPT1,3209
GSR,3210
GSS,3211
GSTM4,3212
GSTO2,3213
GSTP1,3214
GSTT1,3215
GSX1,3216
GTDC1,3217
GTF2A1,3218
GTF2A2,3219
GTF2B,3220
GTF2E1,3221
GTF2E2,3222
GTF2F2,3223
GTF2H5,3224
GTF2I,3225
GTF2IRD1,3226
GTF3A,3227
GTF3C1,3228
GTF3C2,3229
GTF3C3,3230
GTF3C5,3231
GTPBP10,3232
GTPBP3,3233
GTPBP4,3234
GTPBP5,3235
GTPBP8,3236
GUCY1A2,3237
GUCY1A3,3238
GUCY2D,3239
GUF1,3240
GUK1,3241
GULP1,3242
GUSB,3243
GXYLT1,3244
GYG1,3245
GYLTL1B,3246
GYS1,3247
H1F0,3248
H1FX,3249
H2AFV,3250
H2AFX,3251
H2AFY,3252
H2AFY2,3253
H2AFZ,3254
H3F3B,3255
